loan_amnt,term,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,mort_acc,pub_rec_bankruptcies,target_default,issue_year
16000.0, 60 months,10+ years,RENT,75000.0,Source Verified,Nov-2015,credit_card,CA,15.51,665.0,669.0,3.0,15.0,0.0,18439.0,39.4,28.0,Individual,0.0,0.0,0,2015
20000.0, 36 months,10+ years,MORTGAGE,83000.0,Verified,Nov-2015,debt_consolidation,CA,11.9,695.0,699.0,2.0,17.0,0.0,20996.0,48.9,28.0,Individual,3.0,0.0,0,2015
11200.0, 36 months,5 years,RENT,160000.0,Source Verified,Nov-2015,credit_card,CA,19.43,660.0,664.0,0.0,8.0,0.0,45466.0,87.4,11.0,Individual,0.0,0.0,0,2015
24950.0, 60 months,10+ years,RENT,80500.0,Verified,Nov-2015,debt_consolidation,MD,22.87,670.0,674.0,1.0,6.0,0.0,14324.0,75.4,26.0,Individual,0.0,0.0,1,2015
4000.0, 36 months,4 years,MORTGAGE,84000.0,Not Verified,Nov-2015,debt_consolidation,NY,14.83,670.0,674.0,0.0,12.0,1.0,7466.0,50.8,29.0,Individual,1.0,0.0,0,2015
35000.0, 36 months,10+ years,OWN,130000.0,Verified,Nov-2015,debt_consolidation,CA,19.89,670.0,674.0,0.0,18.0,0.0,70210.0,30.0,34.0,Individual,2.0,0.0,0,2015
22500.0, 60 months,9 years,RENT,45000.0,Source Verified,Nov-2015,credit_card,MD,28.56,705.0,709.0,0.0,6.0,0.0,21462.0,84.5,16.0,Individual,1.0,0.0,1,2015
12000.0, 36 months,10+ years,RENT,40000.0,Not Verified,Nov-2015,debt_consolidation,FL,23.1,740.0,744.0,0.0,24.0,0.0,15868.0,21.0,38.0,Individual,0.0,0.0,0,2015
7000.0, 36 months,< 1 year,OWN,40000.0,Not Verified,Nov-2015,credit_card,OH,10.23,670.0,674.0,3.0,12.0,0.0,2391.0,35.2,14.0,Individual,0.0,0.0,0,2015
8225.0, 36 months,8 years,MORTGAGE,62000.0,Source Verified,Nov-2015,debt_consolidation,IL,25.3,735.0,739.0,0.0,23.0,0.0,15344.0,20.8,33.0,Individual,1.0,0.0,0,2015
12000.0, 36 months,7 years,MORTGAGE,29025.0,Source Verified,Nov-2015,debt_consolidation,CO,14.72,705.0,709.0,1.0,10.0,0.0,12634.0,46.1,18.0,Individual,1.0,0.0,1,2015
24275.0, 36 months,10+ years,MORTGAGE,52800.0,Not Verified,Nov-2015,credit_card,FL,30.05,705.0,709.0,1.0,10.0,0.0,14766.0,42.8,30.0,Individual,4.0,0.0,0,2015
35000.0, 36 months,10+ years,MORTGAGE,180000.0,Verified,Dec-2015,other,VA,21.13,705.0,709.0,0.0,12.0,0.0,11381.0,59.0,29.0,Individual,3.0,0.0,1,2015
12000.0, 60 months,10+ years,MORTGAGE,54000.0,Not Verified,Nov-2015,debt_consolidation,FL,10.96,720.0,724.0,2.0,17.0,0.0,9549.0,34.2,23.0,Individual,3.0,0.0,0,2015
24150.0, 60 months,8 years,RENT,56000.0,Source Verified,Nov-2015,credit_card,TX,31.55,730.0,734.0,0.0,11.0,1.0,1455.0,7.4,19.0,Individual,0.0,0.0,1,2015
10000.0, 36 months,10+ years,MORTGAGE,85000.0,Source Verified,Nov-2015,car,MI,30.78,675.0,679.0,0.0,10.0,2.0,71469.0,94.7,47.0,Individual,3.0,0.0,1,2015
12000.0, 36 months,9 years,MORTGAGE,70000.0,Not Verified,Nov-2015,debt_consolidation,PA,29.52,750.0,754.0,3.0,22.0,0.0,9367.0,16.5,32.0,Individual,2.0,0.0,0,2015
10600.0, 36 months,5 years,RENT,65000.0,Source Verified,Nov-2015,credit_card,OK,20.35,670.0,674.0,0.0,7.0,2.0,2226.0,71.8,35.0,Individual,0.0,0.0,0,2015
7200.0, 36 months,6 years,MORTGAGE,72000.0,Source Verified,Nov-2015,debt_consolidation,FL,6.0,675.0,679.0,0.0,8.0,0.0,8029.0,59.0,14.0,Individual,2.0,0.0,0,2015
9000.0, 36 months,3 years,OWN,53000.0,Source Verified,Nov-2015,debt_consolidation,RI,13.0,675.0,679.0,1.0,13.0,1.0,3494.0,8.3,34.0,Individual,1.0,1.0,0,2015
12000.0, 60 months,3 years,RENT,68000.0,Source Verified,Nov-2015,debt_consolidation,SC,16.62,665.0,669.0,0.0,9.0,1.0,10747.0,45.0,18.0,Individual,2.0,1.0,0,2015
8000.0, 36 months,10+ years,OWN,57000.0,Verified,Nov-2015,credit_card,LA,3.52,775.0,779.0,0.0,11.0,0.0,6816.0,18.6,28.0,Individual,0.0,0.0,0,2015
35000.0, 60 months,10+ years,MORTGAGE,84000.0,Verified,Nov-2015,debt_consolidation,FL,13.99,800.0,804.0,1.0,8.0,0.0,94.0,0.3,30.0,Individual,5.0,0.0,1,2015
12000.0, 60 months,10+ years,RENT,35000.0,Not Verified,Nov-2015,credit_card,ND,11.45,695.0,699.0,0.0,7.0,0.0,15788.0,69.9,17.0,Individual,0.0,0.0,0,2015
9175.0, 36 months,10+ years,MORTGAGE,110250.0,Verified,Nov-2015,debt_consolidation,OH,19.22,660.0,664.0,0.0,7.0,2.0,1451.0,16.7,26.0,Individual,2.0,2.0,0,2015
12000.0, 36 months,1 year,OWN,60000.0,Source Verified,Nov-2015,credit_card,OK,2.17,675.0,679.0,1.0,5.0,3.0,5004.0,20.6,9.0,Individual,0.0,0.0,0,2015
7000.0, 36 months,< 1 year,RENT,75500.0,Source Verified,Nov-2015,debt_consolidation,NY,6.6,720.0,724.0,0.0,7.0,0.0,6755.0,20.3,27.0,Individual,0.0,0.0,0,2015
5000.0, 36 months,5 years,MORTGAGE,43000.0,Verified,Dec-2015,other,VA,15.27,660.0,664.0,0.0,12.0,0.0,8332.0,40.8,15.0,Individual,1.0,0.0,0,2015
15000.0, 36 months,3 years,RENT,56000.0,Verified,Nov-2015,debt_consolidation,MN,23.25,660.0,664.0,3.0,29.0,0.0,11460.0,47.0,51.0,Individual,0.0,0.0,0,2015
15000.0, 60 months,10+ years,MORTGAGE,65000.0,Not Verified,Nov-2015,debt_consolidation,TX,12.65,680.0,684.0,0.0,6.0,0.0,4727.0,30.5,12.0,Individual,1.0,0.0,0,2015
28000.0, 60 months,5 years,MORTGAGE,95000.0,Not Verified,Nov-2015,debt_consolidation,MN,16.3,755.0,759.0,0.0,9.0,0.0,21789.0,77.0,16.0,Individual,1.0,0.0,0,2015
6000.0, 36 months,2 years,OWN,34000.0,Source Verified,Nov-2015,debt_consolidation,MO,21.67,690.0,694.0,0.0,10.0,0.0,2223.0,85.5,16.0,Individual,0.0,0.0,0,2015
8500.0, 36 months,1 year,RENT,29000.0,Source Verified,Nov-2015,debt_consolidation,CT,22.1,660.0,664.0,1.0,7.0,0.0,2258.0,80.6,11.0,Individual,0.0,0.0,1,2015
20000.0, 36 months,< 1 year,RENT,110000.0,Verified,Nov-2015,credit_card,CT,12.74,665.0,669.0,0.0,3.0,0.0,24231.0,59.1,7.0,Individual,0.0,0.0,0,2015
2000.0, 36 months,,OWN,18000.0,Source Verified,Nov-2015,credit_card,NV,21.2,675.0,679.0,1.0,7.0,0.0,9676.0,82.0,34.0,Individual,1.0,0.0,0,2015
16000.0, 36 months,8 years,MORTGAGE,175000.0,Source Verified,Nov-2015,debt_consolidation,MD,13.73,670.0,674.0,0.0,20.0,0.0,9660.0,21.7,47.0,Individual,4.0,0.0,0,2015
12000.0, 36 months,10+ years,MORTGAGE,145000.0,Source Verified,Nov-2015,debt_consolidation,AL,12.89,660.0,664.0,0.0,10.0,1.0,5223.0,56.2,27.0,Individual,2.0,1.0,0,2015
35000.0, 36 months,9 years,MORTGAGE,285000.0,Source Verified,Nov-2015,debt_consolidation,NC,18.86,680.0,684.0,0.0,10.0,0.0,39766.0,76.0,25.0,Individual,2.0,0.0,0,2015
5000.0, 36 months,5 years,MORTGAGE,60000.0,Source Verified,Nov-2015,other,VA,11.13,670.0,674.0,1.0,16.0,2.0,9767.0,42.3,39.0,Individual,4.0,0.0,0,2015
9600.0, 36 months,2 years,RENT,90000.0,Source Verified,Nov-2015,credit_card,NY,12.01,695.0,699.0,0.0,6.0,0.0,9748.0,53.6,10.0,Individual,0.0,0.0,0,2015
1000.0, 36 months,10+ years,OWN,60000.0,Verified,Nov-2015,medical,AR,12.69,660.0,664.0,0.0,14.0,0.0,10276.0,65.5,29.0,Individual,0.0,0.0,0,2015
15000.0, 36 months,3 years,RENT,77000.0,Source Verified,Nov-2015,debt_consolidation,NY,11.56,695.0,699.0,0.0,7.0,0.0,16364.0,52.8,27.0,Individual,0.0,0.0,0,2015
20000.0, 36 months,< 1 year,RENT,60000.0,Source Verified,Nov-2015,credit_card,VA,38.2,695.0,699.0,1.0,18.0,0.0,33844.0,61.1,28.0,Individual,0.0,0.0,0,2015
12000.0, 36 months,10+ years,MORTGAGE,75000.0,Not Verified,Nov-2015,credit_card,UT,24.35,745.0,749.0,0.0,12.0,0.0,12101.0,17.0,21.0,Individual,4.0,0.0,0,2015
5000.0, 36 months,10+ years,MORTGAGE,65000.0,Not Verified,Nov-2015,credit_card,IL,25.33,680.0,684.0,0.0,25.0,0.0,38069.0,47.2,43.0,Individual,1.0,0.0,0,2015
21875.0, 60 months,10+ years,MORTGAGE,102000.0,Not Verified,Nov-2015,debt_consolidation,MN,6.28,665.0,669.0,1.0,8.0,2.0,6282.0,39.5,25.0,Individual,2.0,2.0,0,2015
10000.0, 36 months,7 years,RENT,35000.0,Source Verified,Nov-2015,debt_consolidation,FL,13.85,695.0,699.0,0.0,12.0,1.0,8909.0,45.7,19.0,Individual,0.0,0.0,0,2015
13600.0, 36 months,< 1 year,RENT,53000.0,Verified,Nov-2015,credit_card,DC,13.9,710.0,714.0,0.0,7.0,0.0,15392.0,82.8,8.0,Individual,0.0,0.0,0,2015
17075.0, 36 months,10+ years,MORTGAGE,61500.0,Verified,Nov-2015,debt_consolidation,PA,20.41,690.0,694.0,1.0,26.0,0.0,9070.0,91.6,33.0,Individual,1.0,0.0,0,2015
15475.0, 60 months,< 1 year,RENT,35500.0,Verified,Dec-2015,debt_consolidation,IL,33.91,665.0,669.0,2.0,16.0,0.0,7643.0,26.2,30.0,Individual,0.0,0.0,1,2015
22400.0, 60 months,10+ years,MORTGAGE,70000.0,Not Verified,Nov-2015,debt_consolidation,FL,30.94,675.0,679.0,1.0,9.0,0.0,16386.0,90.5,22.0,Joint App,3.0,0.0,1,2015
8400.0, 36 months,8 years,RENT,150000.0,Verified,Nov-2015,other,LA,25.34,685.0,689.0,0.0,17.0,0.0,11648.0,36.7,27.0,Individual,0.0,0.0,1,2015
9225.0, 36 months,10+ years,MORTGAGE,56000.0,Source Verified,Nov-2015,other,CA,16.05,680.0,684.0,0.0,6.0,0.0,10387.0,87.3,23.0,Individual,2.0,0.0,0,2015
2000.0, 36 months,10+ years,MORTGAGE,120000.0,Verified,Nov-2015,debt_consolidation,CA,9.81,670.0,674.0,2.0,15.0,1.0,20188.0,77.3,23.0,Individual,2.0,1.0,0,2015
17000.0, 36 months,5 years,MORTGAGE,82000.0,Not Verified,Nov-2015,credit_card,IL,27.73,735.0,739.0,1.0,11.0,0.0,28048.0,73.2,18.0,Individual,1.0,0.0,0,2015
2500.0, 36 months,1 year,RENT,16000.0,Source Verified,Nov-2015,debt_consolidation,CA,26.03,775.0,779.0,1.0,8.0,0.0,1618.0,14.2,14.0,Individual,0.0,0.0,0,2015
20000.0, 60 months,10+ years,MORTGAGE,60000.0,Verified,Nov-2015,debt_consolidation,UT,18.8,670.0,674.0,4.0,13.0,0.0,8703.0,42.0,22.0,Individual,3.0,0.0,0,2015
25000.0, 60 months,2 years,MORTGAGE,140000.0,Source Verified,Nov-2015,debt_consolidation,TX,13.11,685.0,689.0,1.0,18.0,0.0,18645.0,62.6,31.0,Individual,2.0,0.0,1,2015
30000.0, 60 months,2 years,RENT,60000.0,Source Verified,Nov-2015,debt_consolidation,CA,22.26,765.0,769.0,0.0,9.0,0.0,8003.0,17.0,21.0,Individual,0.0,0.0,1,2015
35000.0, 36 months,2 years,MORTGAGE,176250.0,Source Verified,Dec-2015,credit_card,VA,22.68,685.0,689.0,2.0,7.0,0.0,6199.0,73.8,17.0,Individual,0.0,0.0,0,2015
20000.0, 36 months,3 years,RENT,60000.0,Verified,Nov-2015,debt_consolidation,AL,6.26,685.0,689.0,1.0,4.0,1.0,3646.0,71.5,13.0,Joint App,1.0,0.0,0,2015
13000.0, 36 months,5 years,MORTGAGE,105000.0,Source Verified,Nov-2015,home_improvement,MA,9.93,675.0,679.0,0.0,12.0,1.0,8896.0,47.8,29.0,Individual,1.0,1.0,0,2015
8000.0, 36 months,,MORTGAGE,19644.0,Verified,Nov-2015,credit_card,AR,22.48,665.0,669.0,1.0,10.0,1.0,9253.0,49.5,23.0,Joint App,0.0,1.0,0,2015
7200.0, 36 months,10+ years,OWN,52000.0,Not Verified,Nov-2015,credit_card,MI,9.58,660.0,664.0,1.0,9.0,1.0,10397.0,88.1,18.0,Individual,3.0,0.0,0,2015
12000.0, 36 months,3 years,RENT,45000.0,Verified,Nov-2015,debt_consolidation,NY,30.85,725.0,729.0,0.0,8.0,0.0,8640.0,34.0,12.0,Individual,0.0,0.0,0,2015
8000.0, 36 months,2 years,RENT,50000.0,Verified,Nov-2015,moving,NY,18.15,675.0,679.0,1.0,11.0,1.0,7783.0,68.9,18.0,Individual,0.0,0.0,0,2015
17975.0, 36 months,< 1 year,RENT,60000.0,Verified,Nov-2015,debt_consolidation,TX,28.6,705.0,709.0,5.0,14.0,0.0,4064.0,18.5,32.0,Individual,0.0,0.0,1,2015
21825.0, 36 months,,MORTGAGE,52000.0,Verified,Nov-2015,debt_consolidation,CA,15.07,685.0,689.0,1.0,10.0,0.0,10733.0,55.6,33.0,Individual,1.0,0.0,0,2015
8000.0, 36 months,10+ years,RENT,36000.0,Not Verified,Nov-2015,debt_consolidation,NV,18.67,680.0,684.0,2.0,9.0,0.0,6374.0,66.0,29.0,Individual,1.0,0.0,0,2015
8400.0, 36 months,9 years,MORTGAGE,32000.0,Verified,Nov-2015,debt_consolidation,IN,33.01,675.0,679.0,1.0,10.0,0.0,22261.0,92.4,21.0,Individual,2.0,0.0,0,2015
16600.0, 60 months,10+ years,MORTGAGE,62000.0,Verified,Nov-2015,debt_consolidation,WV,39.28,680.0,684.0,0.0,11.0,0.0,31023.0,85.2,31.0,Individual,7.0,0.0,0,2015
5000.0, 36 months,10+ years,RENT,66200.0,Source Verified,Dec-2015,other,NC,19.56,690.0,694.0,0.0,11.0,0.0,20995.0,70.2,24.0,Individual,0.0,0.0,0,2015
35000.0, 60 months,10+ years,MORTGAGE,116000.0,Verified,Nov-2015,debt_consolidation,MA,22.8,710.0,714.0,1.0,16.0,0.0,33426.0,88.4,33.0,Individual,2.0,0.0,1,2015
7200.0, 36 months,10+ years,OWN,48000.0,Verified,Nov-2015,debt_consolidation,TX,25.83,695.0,699.0,1.0,10.0,0.0,5062.0,48.7,39.0,Individual,0.0,0.0,1,2015
18000.0, 36 months,10+ years,MORTGAGE,40000.0,Not Verified,Nov-2015,credit_card,OH,31.2,705.0,709.0,0.0,15.0,0.0,17509.0,69.5,23.0,Individual,4.0,0.0,0,2015
35000.0, 36 months,10+ years,OWN,110000.0,Verified,Nov-2015,debt_consolidation,RI,27.97,695.0,699.0,0.0,26.0,0.0,70989.0,49.7,41.0,Individual,3.0,0.0,0,2015
6000.0, 36 months,3 years,RENT,59000.0,Source Verified,Nov-2015,debt_consolidation,SC,10.39,680.0,684.0,1.0,9.0,0.0,5660.0,46.0,18.0,Individual,4.0,0.0,0,2015
12000.0, 60 months,5 years,RENT,52000.0,Source Verified,Nov-2015,debt_consolidation,WA,13.8,680.0,684.0,1.0,8.0,0.0,11071.0,94.6,13.0,Individual,0.0,0.0,0,2015
10000.0, 36 months,,MORTGAGE,30500.0,Verified,Dec-2015,debt_consolidation,NV,20.49,725.0,729.0,0.0,12.0,0.0,10769.0,36.9,32.0,Individual,2.0,0.0,1,2015
4200.0, 36 months,10+ years,MORTGAGE,62000.0,Source Verified,Nov-2015,debt_consolidation,TX,34.78,680.0,684.0,1.0,15.0,0.0,18988.0,48.9,26.0,Individual,2.0,0.0,0,2015
35000.0, 36 months,10+ years,RENT,77000.0,Source Verified,Nov-2015,debt_consolidation,NY,23.83,700.0,704.0,0.0,8.0,0.0,29878.0,58.4,15.0,Individual,0.0,0.0,0,2015
8750.0, 36 months,,MORTGAGE,25000.0,Verified,Dec-2015,home_improvement,CT,33.27,715.0,719.0,0.0,5.0,0.0,8720.0,91.0,11.0,Individual,1.0,0.0,0,2015
4000.0, 36 months,10+ years,MORTGAGE,125000.0,Verified,Nov-2015,home_improvement,NC,10.55,675.0,679.0,0.0,11.0,0.0,25722.0,64.0,22.0,Individual,1.0,0.0,0,2015
4800.0, 36 months,2 years,OWN,60000.0,Source Verified,Nov-2015,debt_consolidation,NC,24.24,785.0,789.0,0.0,13.0,0.0,3523.0,7.0,28.0,Individual,0.0,0.0,0,2015
6000.0, 36 months,10+ years,MORTGAGE,104000.0,Source Verified,Nov-2015,debt_consolidation,LA,23.09,675.0,679.0,0.0,18.0,0.0,13711.0,38.8,44.0,Individual,5.0,0.0,0,2015
9700.0, 36 months,8 years,MORTGAGE,27000.0,Verified,Dec-2015,debt_consolidation,PA,38.98,670.0,674.0,1.0,15.0,1.0,18451.0,72.9,25.0,Individual,1.0,1.0,0,2015
17275.0, 60 months,10+ years,MORTGAGE,68000.0,Source Verified,Nov-2015,debt_consolidation,NY,16.59,705.0,709.0,0.0,9.0,0.0,21643.0,58.8,16.0,Individual,0.0,0.0,1,2015
12000.0, 60 months,9 years,OWN,92000.0,Source Verified,Nov-2015,debt_consolidation,MS,21.34,685.0,689.0,1.0,9.0,0.0,7190.0,38.9,26.0,Individual,1.0,0.0,0,2015
18000.0, 36 months,10+ years,MORTGAGE,142000.0,Source Verified,Nov-2015,debt_consolidation,MI,21.24,710.0,714.0,0.0,23.0,0.0,49369.0,45.8,34.0,Individual,2.0,0.0,0,2015
6000.0, 36 months,2 years,MORTGAGE,250000.0,Source Verified,Nov-2015,credit_card,TX,15.48,690.0,694.0,1.0,10.0,0.0,35746.0,67.8,19.0,Individual,1.0,0.0,0,2015
11000.0, 36 months,6 years,RENT,107000.0,Source Verified,Nov-2015,debt_consolidation,OR,14.49,695.0,699.0,1.0,11.0,1.0,2901.0,49.2,13.0,Individual,0.0,0.0,0,2015
6100.0, 36 months,3 years,MORTGAGE,54000.0,Not Verified,Nov-2015,credit_card,TN,25.29,740.0,744.0,1.0,14.0,0.0,22257.0,41.8,20.0,Individual,1.0,0.0,0,2015
28000.0, 36 months,10+ years,MORTGAGE,175000.0,Not Verified,Nov-2015,debt_consolidation,MN,17.56,800.0,804.0,0.0,16.0,0.0,153530.0,17.6,31.0,Individual,4.0,0.0,0,2015
11000.0, 36 months,< 1 year,MORTGAGE,23794.56,Verified,Dec-2015,debt_consolidation,TN,23.46,690.0,694.0,1.0,9.0,0.0,8587.0,41.5,9.0,Individual,0.0,0.0,0,2015
15000.0, 60 months,5 years,RENT,40000.0,Source Verified,Nov-2015,debt_consolidation,NJ,18.49,685.0,689.0,0.0,16.0,0.0,18135.0,50.8,24.0,Individual,0.0,0.0,1,2015
4800.0, 36 months,6 years,OWN,50000.0,Source Verified,Nov-2015,debt_consolidation,CA,13.03,670.0,674.0,0.0,6.0,0.0,3930.0,65.5,7.0,Individual,0.0,0.0,0,2015
5400.0, 36 months,10+ years,RENT,26500.0,Verified,Nov-2015,debt_consolidation,CA,24.41,660.0,664.0,1.0,9.0,1.0,2566.0,23.3,16.0,Individual,0.0,1.0,0,2015
10000.0, 36 months,10+ years,MORTGAGE,60000.0,Source Verified,Dec-2015,debt_consolidation,WI,15.15,740.0,744.0,2.0,3.0,0.0,9189.0,94.7,34.0,Individual,1.0,0.0,0,2015
17350.0, 60 months,10+ years,MORTGAGE,54000.0,Source Verified,Nov-2015,debt_consolidation,CA,35.93,690.0,694.0,0.0,23.0,0.0,20789.0,63.4,38.0,Individual,2.0,0.0,1,2015
16000.0, 60 months,10+ years,OWN,90000.0,Verified,Nov-2015,credit_card,PA,14.63,670.0,674.0,4.0,35.0,0.0,26744.0,56.8,76.0,Individual,2.0,0.0,1,2015
9600.0, 36 months,2 years,OWN,29400.0,Verified,Nov-2015,credit_card,FL,30.94,660.0,664.0,0.0,5.0,1.0,14808.0,74.8,13.0,Individual,1.0,0.0,1,2015
21000.0, 60 months,8 years,MORTGAGE,80000.0,Not Verified,Nov-2015,debt_consolidation,TX,25.79,715.0,719.0,1.0,20.0,0.0,21000.0,34.4,30.0,Individual,3.0,0.0,0,2015
3000.0, 36 months,10+ years,RENT,45000.0,Source Verified,Nov-2015,medical,OH,32.03,665.0,669.0,0.0,16.0,0.0,7045.0,89.2,27.0,Individual,0.0,0.0,0,2015
30000.0, 60 months,< 1 year,RENT,70000.0,Source Verified,Nov-2015,debt_consolidation,CA,22.8,660.0,664.0,0.0,21.0,1.0,28258.0,69.6,36.0,Individual,0.0,1.0,1,2015
28000.0, 60 months,7 years,RENT,56000.0,Source Verified,Nov-2015,debt_consolidation,FL,19.67,680.0,684.0,0.0,15.0,1.0,19987.0,36.8,28.0,Individual,1.0,1.0,1,2015
6000.0, 36 months,10+ years,RENT,90000.0,Verified,Nov-2015,debt_consolidation,CA,24.78,710.0,714.0,0.0,19.0,1.0,7049.0,32.8,29.0,Individual,0.0,0.0,1,2015
6700.0, 36 months,< 1 year,RENT,14976.0,Verified,Nov-2015,debt_consolidation,TN,35.26,695.0,699.0,0.0,9.0,1.0,2077.0,30.6,15.0,Individual,0.0,1.0,0,2015
20000.0, 36 months,6 years,MORTGAGE,105000.0,Not Verified,Nov-2015,debt_consolidation,OH,17.7,695.0,699.0,0.0,9.0,0.0,22144.0,68.1,31.0,Individual,5.0,0.0,0,2015
8500.0, 36 months,10+ years,MORTGAGE,67000.0,Source Verified,Nov-2015,credit_card,IL,16.91,670.0,674.0,1.0,13.0,0.0,5042.0,51.4,32.0,Individual,5.0,0.0,0,2015
20400.0, 36 months,10+ years,MORTGAGE,100000.0,Not Verified,Nov-2015,credit_card,MI,15.37,745.0,749.0,0.0,12.0,1.0,3025.0,14.8,24.0,Individual,3.0,1.0,1,2015
30000.0, 36 months,10+ years,MORTGAGE,494000.0,Source Verified,Nov-2015,debt_consolidation,IL,13.07,745.0,749.0,0.0,26.0,0.0,70912.0,30.4,49.0,Individual,2.0,0.0,0,2015
23000.0, 60 months,9 years,MORTGAGE,70000.0,Source Verified,Nov-2015,debt_consolidation,MS,25.49,675.0,679.0,0.0,15.0,0.0,14706.0,44.7,39.0,Individual,3.0,0.0,1,2015
21000.0, 36 months,< 1 year,RENT,100000.0,Verified,Nov-2015,debt_consolidation,WA,15.68,685.0,689.0,2.0,9.0,0.0,17520.0,59.8,26.0,Individual,0.0,0.0,0,2015
25000.0, 60 months,6 years,MORTGAGE,200000.0,Source Verified,Nov-2015,debt_consolidation,KS,10.71,705.0,709.0,1.0,14.0,0.0,36720.0,62.3,29.0,Individual,4.0,0.0,0,2015
12000.0, 36 months,2 years,RENT,100000.0,Not Verified,Nov-2015,debt_consolidation,CA,24.49,710.0,714.0,0.0,17.0,1.0,18155.0,46.0,23.0,Individual,1.0,1.0,1,2015
14000.0, 36 months,< 1 year,MORTGAGE,76000.0,Verified,Nov-2015,debt_consolidation,CO,28.61,660.0,664.0,2.0,28.0,0.0,29878.0,63.8,44.0,Individual,0.0,0.0,0,2015
16000.0, 60 months,3 years,MORTGAGE,70000.0,Not Verified,Nov-2015,debt_consolidation,MO,19.13,765.0,769.0,2.0,20.0,0.0,15303.0,20.5,56.0,Individual,3.0,0.0,0,2015
8000.0, 36 months,8 years,OWN,98000.0,Source Verified,Dec-2015,debt_consolidation,CT,13.07,695.0,699.0,3.0,20.0,0.0,16084.0,45.8,29.0,Individual,1.0,0.0,0,2015
30000.0, 60 months,10+ years,MORTGAGE,98000.0,Verified,Nov-2015,debt_consolidation,NC,30.84,750.0,754.0,0.0,27.0,0.0,9523.0,14.7,55.0,Individual,5.0,0.0,0,2015
11200.0, 60 months,4 years,MORTGAGE,95000.0,Not Verified,Nov-2015,credit_card,NJ,12.9,700.0,704.0,0.0,9.0,0.0,14433.0,58.9,19.0,Individual,1.0,0.0,0,2015
35000.0, 60 months,10+ years,MORTGAGE,113017.0,Source Verified,Nov-2015,home_improvement,NC,22.05,700.0,704.0,0.0,8.0,0.0,26564.0,75.7,23.0,Individual,5.0,0.0,1,2015
3500.0, 36 months,10+ years,OWN,65000.0,Source Verified,Nov-2015,debt_consolidation,PA,10.51,665.0,669.0,1.0,4.0,1.0,6061.0,97.8,13.0,Individual,0.0,0.0,0,2015
5000.0, 36 months,,RENT,33000.0,Verified,Dec-2015,debt_consolidation,NY,27.13,665.0,669.0,0.0,4.0,0.0,1924.0,83.7,15.0,Individual,0.0,0.0,0,2015
5000.0, 36 months,,MORTGAGE,35000.0,Not Verified,Nov-2015,debt_consolidation,IN,20.06,745.0,749.0,0.0,13.0,0.0,20610.0,36.2,41.0,Individual,3.0,0.0,0,2015
3700.0, 36 months,5 years,MORTGAGE,46000.0,Verified,Nov-2015,debt_consolidation,NY,23.04,680.0,684.0,1.0,17.0,2.0,5281.0,23.4,39.0,Individual,4.0,0.0,0,2015
28000.0, 60 months,10+ years,RENT,84000.0,Source Verified,Nov-2015,debt_consolidation,CA,13.14,675.0,679.0,0.0,7.0,0.0,20234.0,98.2,24.0,Joint App,1.0,0.0,0,2015
5000.0, 36 months,10+ years,RENT,20000.0,Source Verified,Nov-2015,debt_consolidation,MI,12.12,680.0,684.0,2.0,12.0,1.0,5502.0,49.6,22.0,Individual,0.0,0.0,0,2015
7125.0, 36 months,10+ years,MORTGAGE,41000.0,Source Verified,Nov-2015,debt_consolidation,IN,15.37,670.0,674.0,1.0,9.0,2.0,848.0,22.9,28.0,Individual,4.0,2.0,0,2015
8000.0, 36 months,10+ years,RENT,75000.0,Not Verified,Nov-2015,debt_consolidation,CA,13.47,745.0,749.0,0.0,11.0,0.0,7112.0,24.4,16.0,Individual,0.0,0.0,0,2015
6000.0, 36 months,,OWN,45000.0,Source Verified,Dec-2015,credit_card,FL,22.96,715.0,719.0,0.0,18.0,0.0,20245.0,44.3,36.0,Individual,2.0,0.0,0,2015
16000.0, 60 months,8 years,MORTGAGE,40000.0,Source Verified,Nov-2015,home_improvement,GA,17.97,805.0,809.0,0.0,10.0,0.0,0.0,0.0,20.0,Individual,2.0,0.0,0,2015
6575.0, 36 months,7 years,RENT,22000.0,Not Verified,Nov-2015,debt_consolidation,FL,30.93,720.0,724.0,0.0,7.0,0.0,4927.0,31.0,11.0,Individual,0.0,0.0,0,2015
9000.0, 36 months,5 years,RENT,60000.0,Verified,Nov-2015,debt_consolidation,AK,1.48,665.0,669.0,0.0,2.0,0.0,2673.0,102.8,6.0,Individual,0.0,0.0,1,2015
9600.0, 36 months,4 years,MORTGAGE,90125.0,Verified,Nov-2015,debt_consolidation,PA,19.61,665.0,669.0,0.0,14.0,0.0,21317.0,51.6,48.0,Individual,1.0,0.0,0,2015
10000.0, 36 months,8 years,RENT,80000.0,Source Verified,Nov-2015,credit_card,MN,3.09,670.0,674.0,0.0,10.0,1.0,5234.0,22.8,32.0,Individual,2.0,1.0,0,2015
20000.0, 36 months,10+ years,MORTGAGE,75000.0,Source Verified,Nov-2015,debt_consolidation,AZ,13.22,720.0,724.0,0.0,13.0,0.0,19487.0,39.4,25.0,Individual,3.0,0.0,0,2015
